TV,Radio,Newspaper,Sale (TV),Sale (Radio),Sale (Newspaper),Sale (TV and Newspaper),Sale (TV and Radio),Sale (Newspaper and Radio)
,31.83789367,,,61.20785176,,,,
,16.8142118,,,22.83499194,,,,
,55.61331795,,,110.0843804,,,,
,31.8028631,,,63.73812387,,,,
,95.8067178,,,190.3939863,,,,
,96.5734278,,,196.5374482,,,,
,62.01258806,,,118.1288557,,,,
,61.74972677,,,114.5412959,,,,
,98.53785646,,,202.5589942,,,,
,88.72831512,,,178.4433048,,,,
,76.50699492,,,154.9858004,,,,
,31.35906117,,,73.30839489,,,,
,36.55390281,,,62.88216171,,,,
,20.12667658,,,31.70094858,,,,
,48.71481269,,,110.0018219,,,,
,99.03685221,,,183.2448709,,,,
,91.2150953,,,169.3360691,,,,
,11.8349434,,,31.84850512,,,,
,2.519028929,,,7.420059778,,,,
,89.86376684,,,180.7798551,,,,
,53.71701279,,,106.5174315,,,,
,20.01898882,,,40.35065311,,,,
,67.36532696,,,133.8095328,,,,
,64.42231779,,,142.3990626,,,,
,12.20856068,,,20.43564008,,,,
,25.96002335,,,50.30631134,,,,
,6.007796431,,,29.96008091,,,,
,20.98604739,,,42.24719179,,,,
,13.23056749,,,48.78129887,,,,
,19.32362925,,,37.59746148,,,,
,68.54671459,,,150.767579,,,,
,4.949974426,,,0,,,,
,10.18546152,,,21.90736766,,,,
,13.41736381,,,10.98999198,,,,
,31.6541121,,,71.75276726,,,,
,29.87503109,,,47.62138401,,,,
,25.50637853,,,53.85045261,,,,
,75.05366534,,,147.2853719,,,,
,99.80227878,,,188.0225257,,,,
,53.39779236,,,90.6019849,,,,
,94.42027179,,,183.7301389,,,,
,39.66101121,,,96.72831688,,,,
,10.66824468,,,18.40163881,,,,
,40.87738295,,,90.92698132,,,,
,29.61277734,,,58.65512601,,,,
,49.34069623,,,107.4486602,,,,
,65.70436769,,,113.1396216,,,,
,46.10502192,,,88.17816076,,,,
,93.51605121,,,196.5261577,,,,
,88.47648223,,,175.320415,,,,
,70.19775952,,,139.5309662,,,,
,48.96849124,,,93.63236335,,,,
,13.16872818,,,37.8312502,,,,
,39.70136668,,,82.3778769,,,,
,70.44015394,,,141.3205306,,,,
,28.48855206,,,63.40764956,,,,
,10.39880775,,,26.6798648,,,,
,90.78984575,,,183.705562,,,,
,70.90508098,,,157.2804769,,,,
,61.52764266,,,122.45241,,,,
,79.24989056,,,161.2805916,,,,
,83.56460376,,,160.699682,,,,
,48.34589982,,,98.1929519,,,,
,88.11882514,,,192.1152655,,,,
,91.64190107,,,176.8512261,,,,
,27.15510954,,,42.97429083,,,,
,60.75453598,,,131.4766684,,,,
,52.65840288,,,103.8291442,,,,
,53.79457792,,,108.5491979,,,,
,93.7663094,,,187.0814858,,,,
,30.51887027,,,61.82895778,,,,
,98.34339782,,,205.1921025,,,,
,90.21312148,,,172.0350011,,,,
,45.87228886,,,81.62683688,,,,
,81.74532636,,,164.3403341,,,,
,76.90469943,,,137.745002,,,,
,67.78949696,,,121.8484586,,,,
,31.98338894,,,82.63360936,,,,
,19.64509918,,,46.86488166,,,,
,67.15276968,,,134.2049746,,,,
,84.29732964,,,180.9747286,,,,
,1.625278868,,,0,,,,
,64.28033753,,,125.4046438,,,,
,44.28730246,,,94.80914102,,,,
,89.80877551,,,188.5242678,,,,
,32.14729309,,,69.42375464,,,,
,47.41848123,,,69.42457438,,,,
,51.4767104,,,93.27259963,,,,
,14.04395214,,,32.8585852,,,,
,71.28923027,,,139.0189456,,,,
,83.04763451,,,191.4975852,,,,
,5.79092769,,,20.84743839,,,,
,29.13888205,,,63.85858291,,,,
,3.804468154,,,0,,,,
,95.65441047,,,190.9558535,,,,
,66.71688207,,,135.8458038,,,,
,96.42004195,,,204.1179202,,,,
,53.14942783,,,115.1101666,,,,
,80.20685239,,,170.7435967,,,,
,37.44139839,,,65.64367662,,,,
,35.38190326,,,84.8853235,,,,
,37.82678171,,,61.8492559,,,,
,65.78621337,,,126.2132811,,,,
,35.9453151,,,76.19834155,,,,
,90.03674516,,,178.5745744,,,,
,98.32748651,,,186.5946044,,,,
,3.042651534,,,0,,,,
,19.36232904,,,23.24211485,,,,
,11.22499926,,,27.76974491,,,,
,4.236404709,,,21.07849787,,,,
,22.77409933,,,44.54426364,,,,
,44.67933204,,,85.35517592,,,,
,83.69903653,,,152.6748438,,,,
,22.18240305,,,53.49682534,,,,
,49.39452557,,,120.9020945,,,,
,92.96187394,,,167.9491898,,,,
,66.72147068,,,122.808612,,,,
,79.80790198,,,152.8198735,,,,
,55.09939702,,,104.5556149,,,,
,98.04664588,,,198.3667513,,,,
,58.86621547,,,133.8749264,,,,
,4.551071396,,,19.18811566,,,,
,19.79827999,,,44.87253382,,,,
,40.4773629,,,73.71543875,,,,
,60.12771726,,,109.0591522,,,,
,77.19308674,,,146.4184204,,,,
,41.30861259,,,98.09789319,,,,
,71.0058305,,,141.394228,,,,
,78.98695031,,,153.5055381,,,,
,31.72601972,,,61.61448215,,,,
,97.927024,,,204.1002302,,,,
,64.96564952,,,116.8028023,,,,
,88.09980608,,,190.3483535,,,,
,55.59376888,,,112.7523003,,,,
,74.16031072,,,146.1571816,,,,
,77.05440616,,,158.5372735,,,,
,90.82483792,,,183.8336466,,,,
,15.03497569,,,26.62798681,,,,
,55.82834242,,,109.1295781,,,,
,42.83785131,,,76.98707715,,,,
,92.31590212,,,191.1957117,,,,
,10.50946942,,,15.69900076,,,,
,98.25738887,,,186.9521935,,,,
,87.54513241,,,176.7489,,,,
,7.382628156,,,28.05666914,,,,
,49.09663855,,,97.70983087,,,,
,71.75595002,,,137.4308875,,,,
,73.81515457,,,151.6692693,,,,
,90.64941252,,,200.6659497,,,,
,79.98654356,,,145.4540318,,,,
,31.09303803,,,66.00810395,,,,
,49.84347859,,,101.7378234,,,,
,70.17857629,,,151.9724906,,,,
,13.84368414,,,37.59646001,,,,
,19.39907976,,,36.9310684,,,,
,48.10424481,,,79.36331707,,,,
,29.82457987,,,67.71479742,,,,
,86.25592498,,,164.1599231,,,,
,58.62773215,,,107.7880602,,,,
,34.86651977,,,81.21654535,,,,
,84.88330256,,,160.6581013,,,,
,80.48784486,,,175.0041371,,,,
,99.83548771,,,203.0294226,,,,
,84.73076883,,,172.6527217,,,,
,41.44565348,,,85.96395477,,,,
,12.74988818,,,9.115540097,,,,
,84.06409082,,,150.3642955,,,,
,5.975791796,,,14.10711413,,,,
,35.02712073,,,75.73431506,,,,
,91.97379808,,,184.7737065,,,,
,96.07664734,,,183.9379495,,,,
,64.05645935,,,128.3021397,,,,
,68.8648317,,,136.9093219,,,,
,4.245448873,,,0,,,,
,51.44803411,,,113.0357898,,,,
,54.68681788,,,92.07087515,,,,
,34.01007461,,,73.90757329,,,,
,6.859683475,,,17.562601,,,,
,22.89075997,,,55.87863849,,,,
,35.79839369,,,61.54366865,,,,
,43.51419865,,,88.04246877,,,,
,59.09267255,,,139.8969946,,,,
,72.23915187,,,151.0990466,,,,
,31.76318733,,,64.53218674,,,,
,32.89537599,,,71.18236472,,,,
,1.969164272,,,4.800096969,,,,
,4.087486009,,,30.08395215,,,,
,25.78216943,,,61.40070082,,,,
,74.02449977,,,147.19285,,,,
,62.83138304,,,128.1860804,,,,
,76.97890207,,,150.0498242,,,,
,76.89194362,,,165.8823885,,,,
,85.65674677,,,157.2524458,,,,
,72.0319266,,,128.0164679,,,,
,97.9010919,,,210.3893313,,,,
,89.88252193,,,201.2962418,,,,
,58.67171662,,,122.0264823,,,,
,58.81576705,,,118.7589135,,,,
,3.426704035,,,13.42608497,,,,
,99.85265777,,,193.2347803,,,,
,13.15759974,,,28.02763492,,,,
,74.03471966,,,148.4585264,,,,
,82.10151951,,,170.4686815,,,,
,37.30545293,,,59.03092058,,,,
,19.68520547,,,34.30006324,,,,
,9.875988679,,,28.20193339,,,,
,74.86060058,,,142.9652629,,,,
,45.26535292,,,80.59709209,,,,
,71.3717759,,,163.1642733,,,,
,91.54076489,,,183.4627098,,,,
,14.65837362,,,23.52756583,,,,
,91.91710007,,,166.9104958,,,,
,41.16264595,,,89.61875536,,,,
,30.52670099,,,68.04476352,,,,
,94.30622606,,,185.6248561,,,,
,99.06516926,,,187.1080366,,,,
,19.88922178,,,39.53294932,,,,
,65.6838347,,,123.0091087,,,,
,10.64953138,,,11.87812687,,,,
,65.09140039,,,129.1506733,,,,
,82.73132278,,,154.9487416,,,,
,68.44985465,,,139.3661989,,,,
,41.73331421,,,89.54655351,,,,
,38.30663596,,,68.21694744,,,,
,39.31224152,,,64.94203209,,,,
,58.9711818,,,133.5551596,,,,
,88.15672701,,,166.9107517,,,,
,92.90661573,,,179.2138044,,,,
,5.352962021,,,12.83609572,,,,
,18.16223946,,,42.31817265,,,,
,11.22243158,,,19.88169423,,,,
,19.33346408,,,43.27487143,,,,
,34.66078106,,,65.31170054,,,,
,50.65316826,,,91.59462988,,,,
,62.9461227,,,140.155414,,,,
,73.21422191,,,171.31286,,,,
,89.01115414,,,194.9820036,,,,
,98.90884372,,,199.2357538,,,,
,66.28564786,,,150.9056493,,,,
,84.53645187,,,172.6299389,,,,
,77.80388469,,,150.8349067,,,,
,30.75320392,,,66.17020359,,,,
,87.56922702,,,174.194529,,,,
,4.276313795,,,0,,,,
,0.036734375,,,0,,,,
,27.37326294,,,62.76704327,,,,
,46.20975296,,,73.95418611,,,,
,63.8362895,,,133.7139464,,,,
,10.17702665,,,4.058217281,,,,
,67.30101338,,,113.3902623,,,,
,80.18158671,,,141.9747074,,,,
,18.53129196,,,56.73022364,,,,
,41.51252548,,,81.06271132,,,,
,51.998499,,,104.8628298,,,,
,45.18070181,,,104.5539541,,,,
,79.98299309,,,169.3077837,,,,
,96.05223981,,,178.1894269,,,,
,79.8953164,,,168.4806962,,,,
,7.799281788,,,17.44037622,,,,
,80.49355722,,,157.5703335,,,,
,6.659633224,,,13.56217559,,,,
,23.59703852,,,59.99219725,,,,
,15.30968968,,,21.75971455,,,,
,19.75191068,,,43.51267816,,,,
,52.83151271,,,105.566453,,,,
,,42.26100738,,,61.91513693,,,
,,32.66352296,,,60.31340401,,,
,,82.16719344,,,106.4035006,,,
,,54.79066994,,,77.19183729,,,
,,68.23265791,,,88.07961001,,,
,,80.5702338,,,111.5296484,,,
,,67.14275461,,,90.58956039,,,
,,42.24074948,,,75.86682254,,,
,,12.47964479,,,16.37408684,,,
,,58.02481666,,,78.40366917,,,
,,89.74333267,,,124.2589417,,,
,,41.88924265,,,64.25053563,,,
,,91.07252348,,,136.497429,,,
,,50.35278198,,,88.96991671,,,
,,62.08415624,,,98.12640132,,,
,,83.29884761,,,110.6302936,,,
,,56.45971096,,,78.39975937,,,
,,9.09693393,,,24.34612602,,,
,,98.09794008,,,140.9360831,,,
,,24.58493019,,,54.22311704,,,
,,71.05053286,,,95.59290498,,,
,,50.51134386,,,81.49314932,,,
,,47.87726368,,,63.20373999,,,
,,24.39408189,,,31.4951715,,,
,,72.21507657,,,119.3084313,,,
,,11.27882648,,,15.6475681,,,
,,99.04533094,,,156.7025189,,,
,,84.53735371,,,131.5389365,,,
,,53.450894,,,87.71499784,,,
,,42.45529561,,,54.8010613,,,
,,28.64646325,,,40.75395089,,,
,,50.15914709,,,79.48124682,,,
,,87.9417462,,,123.4218906,,,
,,27.50064007,,,57.54596054,,,
,,50.05374588,,,67.3083384,,,
,,23.45499021,,,32.18244954,,,
,,33.71491137,,,40.5067764,,,
,,19.02605089,,,7.105995686,,,
,,99.05391939,,,166.5500643,,,
,,57.14974465,,,83.6812276,,,
,,73.2815124,,,105.4431202,,,
,,9.824991345,,,12.7503364,,,
,,36.61175501,,,69.11627223,,,
,,89.2639803,,,124.2449044,,,
,,8.443832642,,,19.46142762,,,
,,16.54832283,,,20.58460177,,,
,,62.54176104,,,87.845933,,,
,,62.27889941,,,99.08893124,,,
,,83.82270445,,,135.6164624,,,
,,93.54927639,,,135.1848851,,,
,,14.19864754,,,13.60947972,,,
,,25.93738185,,,27.21511531,,,
,,42.74614057,,,75.15424852,,,
,,0.090328552,,,0,,,
,,6.981430296,,,0,,,
,,22.64912779,,,48.07321308,,,
,,48.1101964,,,58.46669958,,,
,,25.15227382,,,45.52301604,,,
,,87.66818922,,,133.3365703,,,
,,32.42728755,,,51.52008565,,,
,,92.46228121,,,132.8496691,,,
,,97.47872607,,,149.8740037,,,
,,44.98615339,,,50.80143116,,,
,,22.71288169,,,39.94970002,,,
,,29.16661334,,,59.32002043,,,
,,77.63336817,,,125.2903242,,,
,,27.33497078,,,20.80705532,,,
,,38.05828679,,,47.24534017,,,
,,47.85758585,,,69.90842955,,,
,,57.51111165,,,91.13604052,,,
,,99.61004403,,,148.3485393,,,
,,23.22097552,,,29.8993194,,,
,,35.34237032,,,58.96655856,,,
,,26.2891177,,,51.07519421,,,
,,36.11134366,,,51.84407542,,,
,,10.08045169,,,22.40997621,,,
,,35.98097672,,,28.18095763,,,
,,88.78650315,,,123.8046609,,,
,,29.85898478,,,41.57588781,,,
,,37.19347798,,,50.90455477,,,
,,94.44741644,,,144.9991068,,,
,,72.83789963,,,119.3943549,,,
,,51.67387148,,,82.57749748,,,
,,77.71927284,,,110.3566545,,,
,,12.31796489,,,3.249266423,,,
,,46.44903532,,,75.24319419,,,
,,11.82361287,,,0,,,
,,23.3618145,,,41.57309459,,,
,,14.18672597,,,19.39559814,,,
,,36.18012392,,,42.511836,,,
,,38.16393204,,,60.11847118,,,
,,94.73085818,,,142.0675262,,,
,,26.41257312,,,39.25288675,,,
,,47.24288453,,,70.02209383,,,
,,81.1379404,,,125.9021517,,,
,,81.56175864,,,131.5869782,,,
,,75.0343187,,,117.51763,,,
,,28.78337621,,,53.29639622,,,
,,49.49716194,,,73.80434572,,,
,,18.62115952,,,44.11633252,,,
,,18.83995228,,,33.97102664,,,
,,43.58412131,,,59.93924167,,,
,,73.85922212,,,99.84988262,,,
,,52.658426,,,81.04560704,,,
,,88.66832208,,,119.9372679,,,
,,83.09087978,,,114.90256,,,
,,3.160544282,,,7.131687227,,,
,,56.84190429,,,79.18398197,,,
,,60.91612644,,,82.04102725,,,
,,96.15751443,,,143.8915212,,,
,,2.323662671,,,4.212272997,,,
,,53.1103771,,,77.60722539,,,
,,20.47813619,,,26.9417351,,,
,,5.366290629,,,16.59586323,,,
,,58.74885247,,,91.54755222,,,
,,77.26041436,,,113.6563604,,,
,,77.48654492,,,140.8730367,,,
,,3.028841016,,,6.481578893,,,
,,40.69464003,,,72.36201138,,,
,,4.450962715,,,1.066634041,,,
,,24.7838647,,,23.54638758,,,
,,19.28807028,,,21.01454026,,,
,,21.51825792,,,29.59728905,,,
,,33.9118414,,,45.90168001,,,
,,27.74180418,,,54.9765681,,,
,,96.22799113,,,143.1415755,,,
,,35.240712,,,57.47575678,,,
,,89.41725153,,,133.6610657,,,
,,18.10416715,,,22.8207074,,,
,,76.37468672,,,114.9419902,,,
,,6.134553602,,,26.3423451,,,
,,46.27612295,,,61.7346985,,,
,,0.551044024,,,8.496470541,,,
,,81.02907631,,,111.2835419,,,
,,95.0486036,,,137.976641,,,
,,3.510737083,,,5.301937684,,,
,,93.38463615,,,143.3407051,,,
,,77.38538915,,,130.90937,,,
,,35.88615788,,,53.3284104,,,
,,90.88765512,,,127.8953266,,,
,,29.62572713,,,50.93901042,,,
,,40.92953122,,,57.75259875,,,
,,9.671126219,,,16.89350504,,,
,,65.69389619,,,97.37861989,,,
,,2.960082874,,,0,,,
,,48.49052752,,,77.81878314,,,
,,68.31918503,,,108.3124576,,,
,,82.12376009,,,132.4516878,,,
,,14.99413896,,,40.49583607,,,
,,75.40903662,,,101.1625172,,,
,,71.90770236,,,113.026628,,,
,,55.95705341,,,88.02853008,,,
,,58.46445978,,,83.50586974,,,
,,9.127072086,,,17.66167049,,,
,,60.04710432,,,95.06712604,,,
,,38.15222071,,,45.04149276,,,
,,86.75808513,,,132.5993553,,,
,,31.30988817,,,37.7849892,,,
,,57.65950774,,,79.97069661,,,
,,42.65713997,,,46.2382618,,,
,,87.62619383,,,126.7056815,,,
,,25.3916667,,,36.05179333,,,
,,7.880236031,,,17.31892272,,,
,,74.8655721,,,112.3073574,,,
,,41.28966169,,,46.51161103,,,
,,58.90983591,,,96.98623444,,,
,,2.638933171,,,2.772533522,,,
,,95.21097914,,,147.7001746,,,
,,87.76183774,,,141.3021178,,,
,,62.38679006,,,107.8062326,,,
,,1.702984211,,,22.16674621,,,
,,37.7976474,,,55.97408351,,,
,,97.87965377,,,149.9307251,,,
,,68.13303587,,,91.4159429,,,
,,16.09878613,,,34.7641809,,,
,,46.05967487,,,57.24063785,,,
,,96.67377438,,,126.9581447,,,
,,53.47081744,,,88.51008622,,,
,,2.461452803,,,0,,,
,,61.97720843,,,100.7418855,,,
,,27.12165309,,,44.76322613,,,
,,9.884595188,,,0,,,
,,40.29084447,,,33.23947307,,,
,,55.85230974,,,72.81244714,,,
,,1.704071805,,,2.721022577,,,
,,55.90468086,,,71.63925795,,,
,,51.12031468,,,70.15285753,,,
,,79.39083831,,,104.4968502,,,
,,42.35498168,,,65.23125212,,,
,,55.34504297,,,83.92582372,,,
,,74.20093041,,,106.4874694,,,
,,89.71458718,,,148.5425338,,,
,,38.0034576,,,71.98233668,,,
,,60.16334958,,,95.89769639,,,
,,69.46109034,,,86.1939237,,,
,,4.327067644,,,0,,,
,,80.07605085,,,124.1853796,,,
,,37.74301852,,,50.32895198,,,
,,67.02389414,,,95.6649269,,,
,,47.16640662,,,79.73928388,,,
,,70.23391427,,,110.4596196,,,
,,72.43309792,,,121.7911912,,,
,,19.15710135,,,24.44355906,,,
,,66.21742343,,,113.0783893,,,
,,85.13234379,,,122.1572032,,,
,,23.55672005,,,50.32999498,,,
,,75.81834699,,,114.7858669,,,
,,63.38251132,,,86.4686695,,,
,,95.51260345,,,126.9567101,,,
,,26.02465773,,,36.02226345,,,
,,15.42777777,,,20.57933967,,,
,,31.21210153,,,55.39477139,,,
,,25.79587782,,,37.5879117,,,
,,75.68327605,,,109.2005943,,,
,,73.31093038,,,120.7367703,,,
,,66.96849009,,,98.20446952,,,
,,21.63791145,,,26.69444901,,,
,,86.18068074,,,135.0171103,,,
,,95.65715559,,,138.5874512,,,
,,53.16058181,,,86.32889413,,,
,,64.93727306,,,91.43673848,,,
,,50.0692099,,,72.87422302,,,
,,28.35577151,,,44.05542702,,,
,,28.6147604,,,39.1808774,,,
,,31.34205227,,,46.87856372,,,
,,19.08500042,,,36.78222032,,,
,,90.19236326,,,139.3945628,,,
,,85.8398134,,,133.5694186,,,
,,46.16393613,,,62.89159981,,,
,,36.72514126,,,63.61600957,,,
,,93.90783565,,,147.5573769,,,
,,22.23734692,,,43.40021231,,,
,,55.35419595,,,75.7676356,,,
,,5.449815554,,,6.450137365,,,
,,19.1202197,,,35.01566858,,,
,,60.40269334,,,84.51588883,,,
,,66.21836528,,,97.06632323,,,
,,58.09958187,,,106.4074302,,,
,,86.9601416,,,149.9578225,,,
,,99.34052208,,,161.4101886,,,
,,76.38618422,,,123.9651277,,,
,,46.50917841,,,59.57125613,,,
,,83.39346695,,,130.2158227,,,
,,12.03873942,,,14.46694317,,,
,,68.32706964,,,91.90488549,,,
,,51.83377875,,,72.66060973,,,
,,17.80658863,,,27.86653368,,,
,,97.29336173,,,140.4664868,,,
,,33.84374198,,,45.25761871,,,
,,61.5423406,,,100.2339259,,,
,,87.85942375,,,133.2302005,,,
,,50.66888439,,,78.33790738,,,
,,11.51378502,,,18.3894015,,,
,,81.87390843,,,116.0538312,,,
,,35.32137671,,,39.27634588,,,
,,98.30668689,,,150.5656774,,,
,,88.38254464,,,127.5034506,,,
,,85.34493333,,,107.9095773,,,
,,35.62531775,,,49.51230405,,,
,,75.71297778,,,102.6472873,,,
,,98.6329063,,,154.9358618,,,
,,52.6321612,,,84.16449407,,,
,,47.0732155,,,75.57875469,,,
,,1.466582097,,,0,,,
,,70.02037687,,,112.3460811,,,
,,85.84775686,,,131.9681331,,,
,,24.74571861,,,33.02003253,,,
,,31.50245771,,,42.72031225,,,
,,50.06770213,,,84.02863473,,,
,,7.208015736,,,6.075983035,,,
,,8.96424761,,,16.48293615,,,
,,42.11107589,,,73.5061837,,,
,,26.12189527,,,58.27626916,,,
,,40.60373025,,,77.54432662,,,
,,45.43862981,,,77.16617236,,,
,,97.62733967,,,131.381896,,,
,,94.42598201,,,134.7484887,,,
,,13.97301515,,,15.47865086,,,
,,88.25859737,,,148.9193944,,,
,,8.020666233,,,5.03781994,,,
,,50.76354697,,,80.00698423,,,
,,16.39099001,,,25.59515565,,,
,,36.58921454,,,45.53254971,,,
,,74.33402256,,,115.3192739,,,
,,42.45054794,,,67.65878277,,,
,,80.69512876,,,108.4849443,,,
,,71.8815711,,,120.0511311,,,
,,94.28394462,,,120.5608166,,,
,,53.41560206,,,74.21583156,,,
,,80.2147954,,,130.041896,,,
,,32.29071063,,,36.50348762,,,
,,34.57458451,,,55.36453596,,,
,,40.05104636,,,47.11296565,,,
,,41.09157343,,,60.7071187,,,
,,10.32532207,,,0,,,
,,51.90989393,,,69.43912388,,,
,,9.680321927,,,0,,,
,,88.97621358,,,129.446683,,,
,,6.184478322,,,5.124403525,,,
,,44.96944303,,,60.71752283,,,
,,28.46940664,,,50.68324192,,,
,,15.48694157,,,14.36161631,,,
,,78.38366908,,,123.9193704,,,
,,71.49323989,,,123.5326175,,,
,,14.59478902,,,23.28282503,,,
,,63.27656411,,,86.33814412,,,
,,79.25551673,,,106.38989,,,
,,77.33322204,,,108.9019821,,,
,,9.227959766,,,20.88836686,,,
,,68.5512719,,,104.3828152,,,
,,71.60239209,,,116.7715403,,,
,,86.2166267,,,137.0282488,,,
,,50.80443389,,,77.61475735,,,
,,46.10940003,,,73.89898266,,,
,,96.51163249,,,163.3199108,,,
,,79.65122557,,,133.6334006,,,
,,55.87309908,,,80.78218845,,,
,,33.06170713,,,59.48935512,,,
,,84.5237996,,,132.6442075,,,
,,45.54363895,,,79.6793392,,,
,,9.268519216,,,20.61894454,,,
,,45.49042727,,,58.49396656,,,
,,87.19683962,,,114.5984138,,,
,,44.82821469,,,72.96859221,,,
,,1.434914774,,,21.17855414,,,
,,61.14853239,,,83.96615751,,,
,,99.58300034,,,147.4936031,,,
,,81.7248584,,,112.2298103,,,
,,61.72379466,,,104.363987,,,
,,91.43988868,,,114.1081645,,,
,,81.35816817,,,99.40064924,,,
,,49.86393527,,,78.54610211,,,
,,59.12202854,,,87.85960634,,,
,,73.12928092,,,104.8976912,,,
,,84.6426164,,,123.9529767,,,
,,5.817640238,,,14.0963395,,,
,,77.48038572,,,112.0825387,,,
,,44.750344,,,56.15626628,,,
,,66.07985603,,,89.84615476,,,
,,76.4633011,,,123.5783403,,,
,,53.9501925,,,75.6778692,,,
,,15.85148506,,,9.924451749,,,
,,40.95268315,,,62.450808,,,
,,7.687299375,,,16.58089628,,,
,,68.93006912,,,116.6847111,,,
,,95.3706182,,,145.2349612,,,
,,79.52528122,,,112.6908094,,,
,,38.97864228,,,63.20804209,,,
,,58.4291496,,,94.9154731,,,
,,30.42006758,,,45.24104831,,,
,,54.10455996,,,80.71084601,,,
,,30.07269058,,,47.71036492,,,
,,73.83247568,,,110.0501485,,,
,,25.9341508,,,41.40236527,,,
,,96.40203904,,,134.3839253,,,
,,66.19487322,,,87.78793213,,,
,,6.877784768,,,1.955563358,,,
,,1.077776351,,,8.038773959,,,
,,99.70463442,,,152.1449273,,,
,,22.05055782,,,43.47822637,,,
,,31.25627485,,,45.01750305,,,
,,20.84140142,,,19.82568817,,,
,,92.81017725,,,150.6608012,,,
,,65.20128597,,,97.61425839,,,
,,50.43863236,,,88.4924989,,,
,,55.76508145,,,89.62708709,,,
,,31.78728473,,,69.56711388,,,
,,61.41750024,,,89.9285205,,,
,,41.96003635,,,71.94729357,,,
,,19.92281464,,,38.79786303,,,
,,65.66050997,,,92.9395015,,,
,,37.38405693,,,54.35126222,,,
,,78.50663791,,,103.1425734,,,
,,41.53949575,,,46.82128226,,,
,,50.8271375,,,77.50639427,,,
,,78.74664792,,,126.0500426,,,
,,44.78780929,,,73.56195427,,,
,,96.62211351,,,148.3334163,,,
,,79.30286672,,,127.5844716,,,
,,82.64304053,,,118.0675828,,,
,,95.39204667,,,140.3627425,,,
,,38.88506288,,,65.70280946,,,
,,58.00802642,,,91.34322692,,,
,,69.35917408,,,101.936873,,,
,,67.34584835,,,114.2267164,,,
,,95.29367946,,,130.0205067,,,
,,28.83486339,,,38.06550821,,,
,,29.13615286,,,40.87025155,,,
,,91.8004402,,,145.8660091,,,
,,79.93056417,,,119.9196982,,,
,,20.33566241,,,17.88857614,,,
,,57.00468781,,,90.64707351,,,
,,74.57637341,,,122.7400233,,,
,,35.30363904,,,60.3485039,,,
,,43.43822512,,,71.3488869,,,
,,57.53966117,,,67.56635678,,,
,,46.71085575,,,61.06741886,,,
,,75.30423901,,,117.7771646,,,
,,0.593875368,,,0.341931205,,,
,,43.46325244,,,70.42045468,,,
,,33.75813753,,,37.97377953,,,
,,60.91640528,,,90.75966028,,,
,,77.59584419,,,102.4959561,,,
,,7.61451622,,,0,,,
,,15.80597336,,,26.66675093,,,
,,66.50816241,,,108.1881316,,,
,,73.8402441,,,113.2165304,,,
,,58.82017771,,,87.90030176,,,
,,98.2803349,,,131.8003589,,,
,,49.94614891,,,84.98029404,,,
,,13.62923351,,,20.00340129,,,
,,68.62910604,,,122.5392791,,,
,,60.20755222,,,99.73447141,,,
,,59.0421475,,,68.51196699,,,
,,54.58536352,,,89.42854209,,,
,,93.90957095,,,126.8990041,,,
,,12.91563968,,,11.77850462,,,
,,7.319729852,,,8.472028011,,,
,,15.41171694,,,22.1769509,,,
,,24.49902099,,,40.72418364,,,
,,59.29463194,,,78.71339751,,,
,,61.24252491,,,80.35686732,,,
,,23.26018775,,,40.89633364,,,
,,48.92254993,,,73.25132222,,,
,,48.20618528,,,74.0530084,,,
,,45.31107663,,,46.02978143,,,
,,80.35452949,,,118.7604204,,,
,,47.16930699,,,61.84666865,,,
,,75.8365496,,,104.5485607,,,
,,16.64811318,,,34.19151781,,,
,,53.19673441,,,68.83838932,,,
,,82.41047761,,,112.6867503,,,
,,17.77165839,,,23.34738155,,,
,,46.49221687,,,74.24121361,,,
,,60.9079316,,,82.52175011,,,
,,18.47745748,,,40.05762658,,,
,,75.67656059,,,128.0133161,,,
,,7.89962478,,,3.034966505,,,
,,94.64155089,,,139.5115088,,,
,,46.82214942,,,62.44646941,,,
,,33.61230864,,,33.56464191,,,
,,11.68070072,,,20.55116158,,,
,,43.25966431,,,72.22544514,,,
,,65.98040294,,,119.089247,,,
,,9.448727914,,,5.198996835,,,
,,30.62690952,,,59.30271518,,,
,,83.60175828,,,138.8261743,,,
,,64.61810256,,,98.90568694,,,
,,20.63730119,,,36.97758667,,,
,,16.09097958,,,32.86919985,,,
,,90.44850262,,,155.4137534,,,
,,28.70202213,,,47.83111883,,,
,,17.95001689,,,26.32364648,,,
,,99.99640185,,,141.3329148,,,
,,30.91918278,,,49.43198172,,,
,,12.47401878,,,28.9526775,,,
,,46.17576298,,,71.70974808,,,
,,43.43451102,,,57.35253404,,,
,,92.68024758,,,139.9111334,,,
,,13.42049475,,,18.8392073,,,
,,9.113640613,,,16.3178485,,,
,,9.297867091,,,0,,,
,,90.42874658,,,141.151006,,,
,,44.9369178,,,73.35960826,,,
,,15.06065282,,,27.03951361,,,
,,59.38300984,,,89.03688659,,,
,,53.76233557,,,62.58414072,,,
,,19.84067477,,,29.56778424,,,
,,60.30381394,,,101.0628709,,,
,,34.02312343,,,42.43339638,,,
,,23.83707677,,,15.8629205,,,
,,51.04006109,,,61.15451192,,,
,,29.16492615,,,46.88764615,,,
